,(399.01837281655236, 299.8091910046235),(401.45837124953675, 110.88876082136765),(361.53580999083783, 480.1556614105003)
,(398.03356506354015, 299.63554282695657),(401.9152719269073, 111.77827853958262),(362.0794767214817, 479.3163602214203)
,(397.04875731052795, 299.46189464928966),(402.3705596322253, 112.66862291418508),(362.63088197409866, 478.4821226968589)
,(396.06394955751574, 299.28824647162276),(402.82412267251055, 113.55984711071882),(363.1898717251726, 477.65294813249125)
,(395.0762612169206, 299.13181200658255),(403.2758466653208, 114.45200485143488),(363.7562788584173, 476.8288225598935)
,(394.0885728763255, 298.97537754154234),(403.7255781622852, 115.34516865535782),(364.32995300876786, 476.0097389443697)
,(393.09830480758393, 298.83620444058226),(404.1731965608831, 116.2393933302783),(364.9107054179819, 475.19565870312067)
,(392.1080367388424, 298.6970313396222),(404.6185411987039, 117.13475256185204),(365.4983663481643, 474.38655139803865)
,(391.1177686701008, 298.5578582386621),(405.0614855740978, 118.03130165716524),(366.0927269414514, 473.58235273778894)
,(390.1252225184595, 298.43598889525697),(405.5019006986569, 118.92909590868368),(366.6935674976457, 472.7829838454544)
,(389.1326763668182, 298.31411955185183),(405.93961631615105, 119.8282093821684),(367.30069188701634, 471.9883770396496)
,(388.1381544714499, 298.2095910885842),(406.3744980325792, 120.72869696826635),(367.91386352287117, 471.19842732923564)
,(387.14363257608164, 298.1050626253166),(406.80636971900196, 121.63063202494524),(368.5328718115039, 470.4130428764968)
,(386.14911068071336, 298.00053416204895),(407.2350920427358, 122.53406833655346),(369.1574656226869, 469.6320930887179)
,(385.1529159826216, 297.9133784193013),(407.6605235239616, 123.43905897450614),(369.7873863080513, 468.85543362012817)
,(384.15672128452985, 297.82622267655364),(408.0824805093088, 124.34567482618573),(370.42240556962435, 468.08293731759255)
,(383.15915723427, 297.7564662028095),(408.5008172613182, 125.2539668287478),(371.06225416886633, 467.31443632862243)
,(382.1615931840102, 297.6867097290654),(408.9153460061062, 126.16400304766687),(371.7066953992714, 466.54978248500817)
,(381.16296364925563, 297.63437377282247),(409.32591734035435, 127.07583152906766),(372.35545190501875, 465.7887864296633)
,(380.16433411450106, 297.58203781657954),(409.7323402361233, 127.98951661146464),(373.00828087642014, 465.03128109364314)
,(379.16494328748195, 297.54713831987704),(410.1344622595932, 128.90510269602495),(373.6648991887958, 464.27705805511084)
,(378.16555246046283, 297.5122388231745),(410.53209004531567, 129.82264950356202),(374.32506007244217, 463.5259338259029)
,(377.1661616334437, 297.477339326472),(410.9250688011938, 130.74219705395217),(374.98847678442155, 462.77768368974085)
,(376.1663139382873, 297.45988692003476),(411.31324252887265, 131.66378327191546),(375.654860910893, 462.0320750819667)
,(375.1664662431309, 297.4424345135975),(411.69641550470294, 132.5874598768987),(376.32396318789563, 461.28890474960014)
,(374.1664662431309, 297.4424345135975),(412.0744302987479, 133.5132594315989),(376.995494535455, 460.54792860339495)
