,(400.4694715627859, 299.11705240714105),(401.45837124953675, 110.88876082136765),(609.0148586399877, 189.17174545348598)
,(400.93894312557177, 298.2341048142821),(401.9167407634625, 111.7775225378606),(608.0297854752694, 189.34388162095777)
,(401.40841468835765, 297.35115722142314),(402.37510849023624, 112.6662851760561),(607.0447823306031, 189.51641800841708)
,(401.87788625114354, 296.4682096285642),(402.83347437625673, 113.55504876359369),(606.059851096643, 189.689364428935)
,(402.3473578139294, 295.5852620357052),(403.2918383657581, 114.44381332922869),(605.0749937329346, 189.86273101495817)
,(403.054464595116, 294.8781552545187),(403.75020040069984, 115.33257890288918),(604.0902122710728, 190.0365282311998)
,(403.7615713763025, 294.1710484733321),(404.2082020311345, 116.221530255056),(603.1054304871574, 190.21032362258984)
,(404.4686781574891, 293.46394169214557),(404.66583288208545, 117.11067254077739),(602.1206483724893, 190.38411713981625)
,(405.17578493867563, 292.756834910959),(405.12308218019075, 118.00001110363307),(601.1358659180537, 190.5579087317758)
,(405.8828917198622, 292.04972812977246),(405.5799387346263, 118.88955148420568),(600.1510831145055, 190.73169834549202)
,(406.3368822196017, 291.1587216055841),(406.0363909169339, 119.7792994290005),(599.1662999521538, 190.9054859260287)
,(406.7908727193412, 290.26771508139575),(406.49284232549553, 120.66904777073657),(598.1816065950567, 191.079781630189)
,(407.24486321908074, 289.3767085572074),(406.9492929348274, 121.55879652248652),(597.1970056891017, 191.25459883755892)
,(407.69885371882026, 288.48570203301904),(407.4057427183142, 122.44854569790331),(596.2124999852375, 191.42995139402382)
,(408.1528442185598, 287.5946955088307),(407.8621916481469, 123.33829531125224),(595.2280923447082, 191.6058536318365)
,(408.6068347182993, 286.7036889846423),(408.31863969525403, 124.22804537744616),(594.2437857446006, 191.78232039070204)
,(409.32617451863797, 286.0090306141833),(408.77508682922945, 125.1177959120825),(593.2595832837246, 191.95936703993775)
,(410.04551431897664, 285.3143722437243),(409.2310379671453, 126.0078007209646),(592.2753810018188, 192.13641468406604)
,(410.7648541193153, 284.61971387326525),(409.6864771728897, 126.89806760784232),(591.2911789042474, 192.31346335290038)
,(411.484193919654, 283.92505550280623),(410.14138782863455, 127.7886046903323),(590.306976996591, 192.49051307745617)
,(412.20353371999266, 283.2303971323472),(410.5957525985838, 128.67942041528835),(589.3227752846572, 192.66756389001193)
,(412.92287352033134, 282.5357387618882),(411.0495533904328, 129.5705235750388),(588.3385737744929, 192.8446158241741)
,(413.64221332067, 281.84108039142916),(411.50277131437565, 130.46192332454345),(587.3543724723967, 193.02166891494605)
,(414.3615531210087, 281.14642202097014),(411.9553866394806, 131.353629199527),(586.370171384931, 193.1987231988013)
,(414.7841713827494, 280.24011423393347),(412.40737874724124, 132.2456511356486),(585.3859705189376, 193.3757787137615)
,(415.2067896444901, 279.3338064468968),(412.8593716344694, 133.13767267680953),(584.401907313505, 193.5535977445592)
,(415.62940790623077, 278.42749865986013),(413.31136533145053, 134.02969380766314),(583.4179864939131, 193.73220295381577)
,(416.05202616797146, 277.52119087282347),(413.7633598700584, 134.92171451205772),(582.4342130030119, 193.91161788797697)
,(416.78337986959065, 276.839192512761),(414.21535528386084, 135.81373477298322),(581.4505920136941, 194.09186701938523)
