,(399.3706796089502, 299.222854038543),(401.45837124953675, 110.88876082136765),(609.0148586399877, 189.17174545348598)
,(398.76886458579816, 298.4242185284957),(401.9164540073465, 111.77767037075805),(608.0300721831228, 189.34551436432892)
,(398.1952881494471, 297.6050664842067),(402.37425134724197, 112.66672694690187),(607.0456385490174, 189.52127107129078)
,(397.6360952459763, 296.7760289116517),(402.83176751443335, 113.55592824962163),(606.061555466878, 189.6989800678183)
,(397.1061759817431, 295.92798081549523),(403.2889848171112, 114.44528326205028),(605.0778238381376, 189.8786243903447)
,(396.591137906833, 295.07081351479314),(403.74590907270107, 115.33478886892055),(604.0944411022454, 190.06016886078925)
,(396.1063282865867, 294.19619380765374),(404.2025236831427, 116.22445346725593),(603.111408028358, 190.2435972545663)
,(395.6523377868471, 293.3051872834654),(404.6588360674441, 117.11427311636083),(602.1287217956861, 190.4288747980438)
,(395.21396664005806, 292.40639323716624),(405.1148548310529, 118.00424327722953),(601.1463794383588, 190.61596700258622)
,(394.80722999698224, 291.49284777952363),(405.5705657593468, 118.89437110503493),(600.1643815801713, 190.80485905248497)
,(394.41649886849297, 290.5723429260712),(406.0259790782217, 119.78465123453985),(599.1827250411021, 190.9955169642084)
,(394.05813091894765, 289.638762499574),(406.481081806994, 120.67509017476206),(598.2014103781407, 191.18792676712135)
,(393.7325627644905, 288.6932439239747),(406.93588580167443, 121.56568173458211),(597.2204342223617, 191.38205502831272)
,(393.4235457701156, 287.7421874076796),(407.3904040711413, 122.45641914971681),(596.2397930968096, 191.57786867154485)
,(393.14790841429857, 286.78092571174125),(407.844626219905, 123.3473076048965),(595.2594875079744, 191.77535525969301)
,(392.88908936919603, 285.81499988545215),(408.29856686112015, 124.23833953151485),(594.279513826836, 191.9744823153034)
,(392.66413831485215, 284.8406298206669),(408.7522169629157, 125.1295194152313),(593.2998725498395, 192.17523830750432)
,(392.4562266240344, 283.8624822199331),(409.2055927234637, 126.02083889765471),(592.3205599149346, 192.37759137300046)
,(392.2825784463675, 282.8776744669209),(409.65868651782324, 126.91230174798159),(591.3415764271648, 192.58153090000292)
,(392.1261439813273, 281.88998612632577),(410.1115160969322, 127.80389883875972),(590.3629182077607, 192.78702564347037)
,(392.00427463792215, 280.89743997468446),(410.56407528236304, 128.69563320710162),(589.3845857873462, 192.99406591773072)
,(391.8997461746545, 279.9029180793162),(411.01638333043155, 129.58749498431402),(588.4065751837334, 193.20262108841936)
,(391.81259043190687, 278.9067233812244),(411.4684355436877, 130.47948646212657),(587.4288869682662, 193.41268239693804)
,(391.76025447566394, 277.90809384646985),(411.92022737940505, 131.37160984887257),(586.4515217346374, 193.62424137238884)
,(391.72535497896143, 276.90870301945074),(412.37178003764507, 132.2638543203244),(585.4744753886264, 193.83726821986738)
,(391.7079025725242, 275.90885532429434),(412.82309050121773, 133.15622132188253),(584.4977485833056, 194.05175539376785)
,(391.72535497896143, 274.90900762913793),(413.27415593908114, 134.0487122018164),(583.521342004976, 194.26769564891865)
,(391.76025447566394, 273.9096168021188),(413.7249994064795, 134.94131523111002),(582.5452514633694, 194.48505998496807)
,(391.81259043190687, 272.91098726736425),(414.1756196329717, 135.83403098176984),(581.5694777195802, 194.70384207045888)
,(391.8997461746545, 271.9147925692725),(414.62601556651265, 136.72685991446062),(580.5940215782746, 194.92403588596946)
,(392.00427463792215, 270.9202706739042),(415.0762119847265, 137.6197894665684),(579.6188787605132, 195.14561315233146)
,(392.1261439813273, 269.9277245222629),(415.52620941715327, 138.5128193153469),(578.6440501573942, 195.36856874105027)
,(392.26531708228737, 268.93745645352135),(415.97600864352563, 139.4059490125101),(577.669536713257, 195.59289784570652)
,(392.4217515473276, 267.9497681129262),(416.4256106975621, 140.29917798259905),(576.6953394285827, 195.81859598600275)
,(392.6125605427041, 266.9681409294786),(416.8750168708636, 141.19250552129833),(575.7214593629448, 196.0456590119519)
,(392.82047223352185, 265.9899933287448),(417.3242543763244, 142.08591789175628),(574.7478921370854, 196.2740596615407)
,(393.04542328786573, 265.0156232639595),(417.7733261131103, 142.97941359696145),(573.7746389113619, 196.50379463628087)
,(393.2873451834654, 264.04532753768353),(418.22223526820125, 143.8729909973446),(572.80170091397, 196.7348609757398)
,(393.54616422856793, 263.07940171139444),(418.67098532080087, 144.76664830878553),(571.8290794439711, 196.96725606195542)
,(393.82180158438496, 262.1181400154561),(419.11958004683373, 145.6603836005669),(570.8567758743866, 197.20097762401846)
,(394.11417328910767, 261.16183525949305),(419.56802352353077, 146.55419479327364),(569.8847916553632, 197.4360237428325)
,(394.4231902834826, 260.2107787431979),(420.0163201341007, 147.4480796566378),(568.9131283174161, 197.67239285606323)
,(394.7487584379397, 259.2652601675986),(420.4644745724858, 148.34203580732736),(567.9417874747546, 197.91008376328867)
,(395.0907785812654, 258.3255675468127),(420.9124918481994, 149.2360607066798),(566.9707708286978, 198.14909563136328)
