,(393.4731349943081, 394.8685847746833),94,(495.77472139568835, 253.2003907804833),(483.05011143185266, 297.7744893136044)
,(390.1697959895729, 394.57958005998603),96,(495.2714573846059, 253.98585873372167),(481.4189058130738, 299.0873579399861)
,(386.87855540879383, 394.1754665304492),98,(494.7505334243862, 254.72335247109822),(479.75662070140964, 300.2844621927662)
,(384.4716640099763, 388.73269777109874),100,(494.8412681577552, 253.4460508288803),(479.63193607252197, 297.58403645433606)
,(381.38794782640167, 388.1332840660425),102,(494.3417413340443, 254.08744525201382),(478.04314897527075, 298.5710974404887)
,(378.32702939602996, 387.4266153648397),104,(493.83144171421185, 254.68014762739813),(476.4392586631715, 299.4428192008518)
,(376.67082475555515, 381.80724415475714),106,(494.06531670086764, 253.2755340680501),(476.71866720997684, 296.5269503711234)
,(373.8335554781295, 380.93980388508805),108,(493.5900606874103, 253.77624917780759),(475.21815049987237, 297.2053859067818)
,(371.0282878173182, 379.97387276680223),110,(493.110769526932, 254.22765925406543),(473.7174882923486, 297.76938072940607)
,(370.13147252672707, 374.27470836534303),112,(493.49805131776515, 252.71163815858813),(474.4267107884141, 294.6941829256292)
,(367.561068553936, 373.18363661140813),114,(493.0659857100736, 253.07531821320185),(473.0553786692108, 295.08255000129327)
,(365.0303082568738, 372.0035237039334),116,(492.63648478744113, 253.38876988305697),(471.6979146634295, 295.35689467827035)
,(362.5422749771287, 370.73580742871417),118,(492.21176031462636, 253.65077013803966),(470.35901824051655, 295.51490866067684)
,(360.1, 369.38203230275514),120,(491.7940539871111, 253.85995957680007),(469.0433051876945, 295.55389105024966)
,(359.03125702192665, 365.8237274521231),122,(491.92282250876247, 253.09977596600402),(469.11881012030744, 293.88348587361247)
,(358.160532239694, 362.27781794162814),124,(492.09558972096363, 252.30597433291155),(469.317789269005, 292.1725852109959)
,(356.0161060780646, 360.77627457812105),126,(491.7581050204916, 252.3727091635635),(468.20581024786924, 291.92808550421364)
,(353.92538935057564, 359.2008065205042),128,(491.43650267518103, 252.38075678695168),(467.13293718180904, 291.5532439617302)
,(351.8909292735096, 357.55333323392335),130,(491.1328490568071, 252.32708482481644),(466.10190444657854, 291.0402599262771)
,(349.91520452308566, 355.83586191080457),132,(490.8488908366247, 252.20804126494227),(465.1140165610091, 290.3789048630228)
,(348.0006222155753, 354.0504850253988),134,(490.58577476077807, 252.01921526204956),(464.16822624563997, 289.55556192100755)
,(346.1495149746012, 352.19937778442477),136,(490.34356449651455, 251.75530977944436),(463.25962579997747, 288.5518600830192)
,(344.3641380891955, 350.2847954769144),138,(490.12039525288094, 251.41011315878586),(462.37695990103606, 287.34278475555493)
,(338.81644455048183, 351.5230087749232),140,(488.39574998334626, 252.56298530732772),(457.7315800978485, 288.05194959224394)
,(337.0591397114623, 349.3529180260527),142,(488.1158726238393, 252.02468030411399),(456.66926239271476, 286.205541083923)
,(335.37864045000424, 347.12282018339783),144,(487.805055234506, 251.40695223647924),(455.50226947450165, 284.0504111823636)
,(333.77699419559667, 344.8354322776598),146,(487.42478234260034, 250.7273349660543),(454.1464025189827, 281.5598812636466)
,(332.25615230748593, 342.4935411386564),148,(486.9220262457693, 250.0248481774163),(452.5065018484579, 278.7471024805739)
,(330.8179676972449, 340.1),150,(486.2441594245296, 249.35971897944103),(450.52402890867523, 275.70309096248604)
,(329.4641925712858, 337.6577250228713),152,(485.37485930685716, 248.78867586980277),(448.24824411847464, 272.59978994480264)
,(328.19647629606663, 335.16969174312624),154,(484.36129144747355, 248.32833047061933),(445.8494421559613, 269.61707978533065)
,(327.01636338859197, 332.638931446064),156,(483.2911165210736, 247.95128492306367),(443.5284403529946, 266.85579933567266)
,(325.925291634657, 330.068527473273),158,(482.2443032239164, 247.6159848648502),(441.4230383363535, 264.3273536466168)
,(327.2738218890921, 326.60656110773937),160,(482.1664021025372, 246.61742269934388),(441.36581906176826, 260.877551550568)
,(328.77076127786347, 323.27627457812105),162,(482.165191388529, 245.69032105924754),(441.5332977480976, 257.7063991264426)
,(328.0053728046261, 320.772801686275),164,(481.4094111392246, 245.40926515555748),(440.2728630938573, 255.79213520424184)
,(327.3278205293003, 318.24414216997513),166,(480.76210380887875, 245.10115387839818),(439.2740169641299, 253.96829579509227)
,(326.7389299449646, 315.693376811332),168,(480.2164138249917, 244.76740248154357),(438.5090679650261, 252.21341402655148)
,(326.2394185240844, 313.12361332501973),170,(479.76570738204236, 244.4105774135346),(437.9551770964057, 250.51384229291187)
,(325.82989484438224, 310.5379825720049),172,(479.4041453636149, 244.03365664019174),(437.5937802079907, 248.861175366141)
,(325.5108578473795, 307.93963474507404),174,(479.126786787612, 243.63969676433237),(437.4097512609123, 247.25054065497005)
,(325.28269623051324, 305.33173553080945),176,(478.9295248511708, 243.23168608697705),(437.3906372872364, 245.67947519451548)
,(325.1456879735679, 302.7174622526876),178,(478.8089763234665, 242.81248255028754),(437.5260391710379, 244.14718285643934)
,(325.1, 300.1),180,(478.7623701227583, 242.38478978078552),(437.8071320960191, 242.65403598772835)
,(325.1456879735679, 297.48253774731245),182,(478.7874505516697, 241.95114913486532),(438.2262997740156, 241.20123510890352)
,(325.28269623051324, 294.86826446919065),184,(478.88239871779524, 241.51393702402828),(438.7768561363262, 239.79057197071373)
,(325.5108578473795, 292.260365254926),186,(479.0457712809499, 241.07536209032557),(439.452832823953, 238.42426103124296)
,(320.8785545006744, 288.9661519231948),188,(477.15465465668075, 241.18740650862733),(436.5566042389239, 237.48770521281713)
,(321.31537975902336, 286.20814578664556),190,(477.4336805426889, 240.71017106879333),(437.48462514632473, 236.10240417936134)
,(321.84819194129557, 283.46706473457925),192,(477.78020628667593, 240.23942926309735),(438.5284520703674, 234.77260475690696)
,(322.4763418979203, 280.7462483520266),194,(478.19385056615187, 239.77692811375937),(439.6835387462104, 233.5014561251834)
,(318.3927558452429, 276.67082475555515),196,(476.464342924368, 239.66535668929941),(437.28673896954473, 232.2121908772416)
,(319.260196114912, 273.8335554781295),198,(477.0000750801499, 239.18767534062553),(438.6897002720811, 230.9630787293586)
,(320.2261272331978, 271.0282878173182),200,(477.60413029164755, 238.7255575346464),(440.19575350050894, 229.7860159517395)
,(316.6534530889892, 266.38540659256796),202,(476.0140620731951, 238.4564233952731),(438.2072215348733, 228.2730546777887)
,(317.8809088121659, 263.493702123178),204,(476.74697344096467, 237.9979739986893),(439.9584170506481, 227.15413294043051)
,(319.20853583307496, 260.64659678898306),206,(477.55084299518853, 237.5621410268567),(441.80382843095134, 226.12170134090843)
,(316.21997867840196, 255.50020153534035),208,(476.12139476250144, 237.16750381875593),(440.25201565388033, 224.4558176321712)
,(317.82758664047833, 252.60000000000002),210,(477.0616934175087, 236.75549821970833),(442.3352971770893, 223.52055940379)
,(315.1951903843574, 247.00807357667952),212,(475.74313799112895, 236.26299002682117),(441.0868154432762, 221.7541658192924)
,(317.09624274449584, 244.08070965292532),214,(476.82522736358396, 235.8901133931965),(443.40197710116183, 220.94531827140008)
,(315.15321559063057, 238.38254850929036),216,(475.6255502542069, 235.31594761422645),(442.4643862467175, 219.1153972334572)
,(317.35887087129424, 235.45554509080588),218,(476.8550078797953, 234.99849165143826),(445.0017682150889, 218.46302611290812)
,(315.83511125691246, 229.39336293448068),220,(475.7799201190345, 234.3604658966854),(444.3770391607226, 216.60797713214674)
,(316.4962071337932, 224.82280678462843),222,(475.962186224204, 233.89089408566082),(445.52893802536084, 215.42526215984049)
,(317.37592296105515, 220.2142873972153),224,(476.21604728167324, 233.43311235721845),(446.80722337113434, 214.30149507497205)
,(316.74099554492034, 213.77922395936184),226,(475.3317081787329, 232.67693901681196),(446.66154510695844, 212.42286345454903)
,(318.1315007210399, 209.0647588790192),228,(475.7231767392521, 232.22538269281995),(448.2119377526907, 211.39867313948164)
,(319.7515487891826, 204.34444461012777),230,(476.18822473328373, 231.80113292061745),(449.87625356172333, 210.46019514701862)
,(320.0640082076645, 197.65860203112612),232,(475.4976476555823, 230.9664179768037),(450.19064508177433, 208.64790201546293)
,(320.74899094051614, 190.88270575938208),234,(474.8730115698599, 230.070856354198),(450.6683591451505, 206.8382438814075)
,(323.2109757727724, 186.10733377368172),236,(475.5361964010792, 229.69201928663034),(452.7082925390298, 206.12397662606924)
,(325.8113030073513, 181.27326653810036),238,(476.2721477823592, 229.3632872825517),(454.83554498291966, 205.52823561318982)
,(327.5999999999999, 174.52631645125643),240,(475.82942784378184, 228.43670265551353),(455.71702201219256, 203.8956426890961)
,(329.67926558211644, 167.65786107116094),242,(475.4491085781596, 227.45689981301942),(456.7421627600935, 202.30018621550113)
,(332.15247224769297, 160.78692282362914),244,(475.13143947877694, 226.42278494904986),(457.90564443998784, 200.74913917007976)
,(336.03897871556154, 156.21659042129036),246,(476.08857681155445, 226.22360567732107),(460.4130949956475, 200.5774840689569)
,(339.2264285699142, 149.43262363289705),248,(475.8738003603512, 225.15789957163022),(461.7928170526222, 199.18834302444853)
,(343.6666763512647, 145.0507175703251),250,(476.9295624741888, 225.0685667313359),(464.4122447940113, 199.27668206229225)
,(347.56711095625894, 138.4203922298239),252,(476.80152145244665, 223.96604045588876),(465.97340332730266, 198.0649536020364)
,(351.86346273202525, 131.87920321079417),254,(476.728607532888, 222.78661104126886),(467.63716711958034, 196.9189956631783)
,(356.4540587920598, 125.34676927032064),256,(476.71558498526883, 221.51642155091105),(469.3981686353243, 195.8402756584636)
,(361.6363371987145, 119.14269386424597),258,(476.77125235410574, 220.13772696604602),(471.2519830111435, 194.82929593375837)
,(367.5409666874506, 115.44854631021099),260,(477.9263435589678, 220.17844507028573),(474.0566016630104, 195.53068434238133)
,(373.3091780651873, 109.47339676724772),262,(478.0672660429477, 218.6224937763204),(476.0285958348049, 194.69727612672273)
,(379.7169496628076, 106.16823040318667),264,(479.23035442742986, 218.66659406538224),(478.8376914273078, 195.63192313507548)
,(386.1487052511749, 100.58718994803516),266,(479.4973810768873, 216.7697710769092),(480.93077796149726, 194.9574314941293)
,(392.94560317598734, 95.22488046108535),268,(479.9907211480106, 214.54078839833812),(483.1302112734489, 194.33848356395242)
,(400.09999999999997, 92.6),270,(481.2754155776911, 213.9775518949242),(486.0576266363589, 195.5457673628156)
,(407.4288943075253, 90.22792632598987),272,(482.7543213622388, 212.81667554969744),(489.1338644674349, 196.81158379298063)
,(414.7488594862663, 90.61154944543689),274,(485.61757939528854, 211.07687786958502),(493.6849002187317, 199.71620479279758)
,(422.05097728620717, 91.25040197266259),276,(510.55714928457934, 208.29537788017),(502.79668625292874, 201.78223195942624)
,(430.37014945881424, 84.71669504870843),278,(511.0619575604469, 207.76817747708924),(503.4996202410755, 200.43544387797147)
,(438.9537797529756, 79.74926526351842),280,(512.8324925376344, 209.4173719803597),(504.62360023819315, 199.85377156552823)
,(447.9196888880847, 75.12605183122471),282,(514.0240148644432, 210.57532903977608),(505.7547838447098, 199.19204132420802)
,(457.556450204921, 69.6547650094508),284,(514.4439252523935, 209.27005661156215),(506.80274663139903, 197.37681385258443)
,(466.9420587856224, 66.99403873495768),286,(515.7743428706643, 211.71476219268118),(508.23298448075303, 197.49897861058048)
,(476.96797735076814, 63.524691571580526),288,(516.5822293296045, 211.8605646166236),(509.64658644893774, 196.44609505042945)
,(487.3151365480456, 60.478381699593385),290,(517.4257831244737, 211.81558608784292),(511.2156801618892, 195.2534772075354)
,(497.3977142881371, 58.93219781263528),292,(518.2306085949806, 213.15681144434603),(512.8529116342268, 195.04176526267497)
,(507.88521041508693, 58.01045372471073),294,(518.9537453935096, 214.1824766413764),(514.5797123667168, 194.71636736655407)
,(518.4602096330509, 57.4256074992249),296,(519.6751367989956, 214.9371843631547),(516.430089899641, 194.2763625824389)
,(529.2046797661199, 57.28941196379505),298,(520.4460626447919, 215.46983947566872),(518.4350768496746, 193.7267972596098)
,(539.475, 58.69541869508772),300,(520.805471791343, 217.0301643068928),(520.2401860064554, 194.19365400304812)
,(549.8021921458803, 60.52641283580961),302,(521.1612570247582, 218.29370817865498),(522.1335447821388, 194.55194883052593)
,(560.8679597478397, 61.75169789042553),304,(522.2043435269287, 218.25047724588285),(524.6596014113428, 193.7212535391317)
,(570.5577231648172, 65.4850716312652),306,(522.0817945348002, 220.10601753003607),(526.3143477368421, 194.97619689919406)
,(580.1809815327551, 69.60685457003387),308,(521.9702048523284, 221.65095171240569),(528.0257445708219, 196.11289090573493)
,(591.3293138817455, 72.201778172104),310,(523.4644658894279, 221.26149399249016),(531.2044581553781, 195.1125456575606)
,(600.7391819076573, 77.05655235678162),312,(523.6080202795483, 222.4596824554855),(533.238131832462, 196.11163218048875)
,(610.2341570638466, 82.499710397558),314,(523.863648122418, 223.47787524164957),(535.4123319039545, 197.04217059591568)
,(619.4986391032885, 88.22919701000573),316,(524.2491356575091, 224.35622515030758),(537.7499717448414, 197.92601386393432)
,(628.6170338342988, 94.34233854465111),318,(524.7729367107567, 225.13170409698648),(540.2700952327668, 198.78803377279465)
,(635.6586662590857, 102.44281002138908),320,(523.7789091138242, 226.8788417754256),(541.1288456450721, 201.3166756671153)
,(644.3833336180837, 109.24494264904595),322,(524.5944228278421, 227.4448276385903),(543.9774741529866, 202.13251128350657)
,(650.8952682562337, 117.88657178933326),324,(523.8583496758667, 228.82087409428084),(545.0290116578359, 204.4855574640319)
,(659.1742414234506, 125.35221766539169),326,(524.9704242458425, 229.31256296514422),(548.2592406421892, 205.36543657689307)
,(665.115030048883, 134.50022992712346),328,(524.5273224321858, 230.46876548816795),(549.568346595028, 207.64706955046893)
,(670.732938682637, 143.84999999999985),330,(524.227224471807, 231.5101333691917),(550.9899676154454, 209.8818734973072)
,(676.0211227684147, 153.39013662940914),332,(524.0722457884485, 232.4706048383614),(552.5344491421636, 212.09735426871043)
,(680.9731394684895, 163.1090166284132),334,(524.0591291291328, 233.38006727466956),(554.2076555334819, 214.32153611137284)
,(685.5829555133128, 172.99479903881246),336,(524.1808314339675, 234.2643625364767),(556.0111419853024, 216.58237552393268)
,(689.8449545521211, 183.03543955752735),338,(524.4277813966272, 235.14557357927515),(557.9423901195945, 218.90722885375786)
,(691.4047124436316, 194.07375556904273),340,(523.188240124132, 236.12580867196002),(557.5948996551092, 221.93516930840752)
,(694.9275200514976, 204.30473174376624),342,(523.6842294543941, 236.99429860203446),(559.7420362523337, 224.35700208432021)
,(695.6879715010331, 215.3415130862728),344,(522.7254096246279, 237.84988996330628),(559.5634318870837, 227.3036329303702)
,(696.0401965141789, 226.31382184210128),346,(521.9082890470764, 238.6381690558438),(559.4623354785494, 230.18761270038303)
,(698.4350182238106, 236.68693430058323),348,(522.708815190542, 239.59641911074723),(561.8730101953435, 232.87983650025262)
,(698.0043452861928, 247.57142625575352),350,(522.1136628104354, 240.3859278917013),(561.9139096245311, 235.8225551174315)
,(697.0804206224711, 258.24806971198024),352,(521.6285101844273, 241.16538642202323),(562.0141374272172, 238.7675846379052)
,(698.356568610482, 268.64146101970397),354,(521.7513725270853, 242.40069483854023),(563.563783401497, 241.90929763909034)
,(694.3813948266481, 279.52184024548296),356,(520.9402446085053, 242.74986641505),(562.3524475334913, 244.7350508428422)
,(692.4218169030855, 289.89189721451856),358,(520.712198512404, 243.57580648710456),(562.5654996541292, 247.78654991313468)
