,(700.0, 300.0),0
,(699.8172481057287, 310.4698490107503),2
,(699.2692150779473, 320.9269421232376),4
,(693.4839591336406, 330.9358966639578),6
,(687.2777399350555, 340.46019927841905),8
,(685.6942483735403, 350.4579715234098),10
,(681.3174352109693, 359.8746111101059),12
,(676.634281988659, 369.0477402459053),14
,(671.6564291025751, 377.9675530183023),16
,(666.3958245626429, 386.6247584249853),18
,(660.8647022680896, 395.0105897728731),20
,(655.0755600058665, 403.1168131893759),22
,(646.7572735635023, 409.9188936304661),24
,(642.7743925007751, 418.4602096330509),26
,(634.0811121076157, 424.5099641382611),28
,(625.1666049839541, 430.0),30
,(620.4925050006707, 437.7790087006333),32
,(615.5497688643109, 445.3901549023942),34
,(610.3444185374864, 452.82416559604303),36
,(601.0427421697141, 457.0936762080429),38
,(591.6111107797444, 460.79690242163485),40
,(585.8862063693485, 467.3826515897146),42
,(576.3382510829696, 470.2913007624544),44
,(570.2913007624543, 476.3382510829695),46
,(560.691345526126, 478.45475811457464),48
,(554.3690263247695, 483.9506663485547),50
,(544.7804467015296, 485.28252709757965),52
,(538.2295342887312, 490.2189936781127),54
,(528.7143677982718, 490.7786416876596),56
,(521.9814307736372, 495.151062115978),58
,(512.6, 494.95571585149867),60
,(505.7311016268255, 498.76320839325854),62
,(496.44165229359703, 497.73469018581676),64
,(489.48206147667605, 500.9800006813722),66
,(482.41345055150066, 503.98044800469324),68
,(475.24443153164714, 506.73237657289985),70
,(466.5386537906137, 504.5771510034581),72
,(458.6729381111124, 504.3681103868928),74
,(450.90359807593023, 503.8621025179593),76
,(443.76145507172953, 505.5109961540992),78
,(436.13199686588814, 504.4476087500332),80
,(428.6304856968134, 503.10495409202196),82
,(421.528334969869, 503.9769885504961),84
,(414.4000771175457, 504.600630303264),86
,(407.0798993405002, 499.97816540381916),88
,(400.1, 500.1),90
,(393.1201006594998, 499.97816540381916),92
,(386.32309643553526, 497.1188999263153),94
,(379.71694966280756, 494.0317695968133),96
,(372.9612453127873, 493.2022734046063),98
,(366.2386053549486, 492.13751183738054),100
,(359.557220290537, 490.83878214309215),102
,(353.530035097064, 486.8819273081293),104
,(347.7289023947702, 482.7397222282806),106
,(341.38677106876, 480.8007380960792),108
,(335.11617276812296, 478.64159794932266),110
,(328.9247472509767, 476.26493236768965),112
,(322.82003781559797, 473.67363695209417),114
,(316.80948211007535, 470.8708687968417),116
,(310.90040307068074, 467.8600426431961),118
,(306.3500000000001, 462.4797632095823),120
,(300.7401379562741, 459.10901802932983),122
,(295.2513305992351, 455.5445448540703),124
,(289.89026519516136, 451.79068644530264),126
,(286.20262706475324, 445.88198941724363),128
,(281.18429220799027, 441.8182219770109),130
,(276.3108378236112, 437.58179271331795),132
,(271.5882014650855, 433.1778630626505),134
,(267.02213693734956, 428.61179853491444),136
,(262.6182072866821, 423.8891621763888),138
,(258.3817780229891, 419.01570779200983),140
,(254.31801058275644, 413.9973729352468),142
,(250.43185604063473, 408.8402716741076),144
,(244.6554551459297, 404.9486694007651),146
,(241.09098197067013, 399.45986204372593),148
,(237.72023679041774, 393.85),150
,(234.54732633895117, 388.12591802235454),152
,(229.32913120315825, 383.3905178899247),154
