,(345, 165, 312.1320343559642, 87.8679656440357, 600, 300, 100, 300, 1)
,(247, 169, 312.1320343559642, 87.8679656440357, 600, 300, 100, 300, 0)
,(261, 281, 312.1320343559642, 87.8679656440357, 600, 300, 100, 300, 0)
,(457, 217, 312.1320343559642, 87.8679656440357, 600, 300, 100, 300, 1)
,(380, 193, 312.1320343559642, 87.8679656440357, 600, 300, 100, 300, 0)
,(538, 283, 312.1320343559642, 87.8679656440357, 600, 300, 100, 300, 0)
,(404, 227, 312.1320343559642, 87.8679656440357, 600, 300, 100, 300, 0)
,(453, 270, 312.1320343559642, 87.8679656440357, 600, 300, 100, 300, 0)
,(495, 243, 312.1320343559642, 87.8679656440357, 600, 300, 100, 300, 0)
,(376, 176, 312.1320343559642, 87.8679656440357, 600, 300, 100, 300, 0)
,(480, 247, 312.1320343559642, 87.8679656440357, 600, 300, 100, 300, 0)
,(159, 259, 312.1320343559642, 87.8679656440357, 600, 300, 100, 300, 0)
,(149, 278, 312.1320343559642, 87.8679656440357, 600, 300, 100, 300, 0)
,(426, 136, 312.1320343559642, 87.8679656440357, 600, 300, 100, 300, 1)
,(455, 205, 312.1320343559642, 87.8679656440357, 600, 300, 100, 300, 0)
,(583, 288, 312.1320343559642, 87.8679656440357, 600, 300, 100, 300, 0)
,(213, 289, 312.1320343559642, 87.8679656440357, 600, 300, 100, 300, 0)
,(329, 286, 312.1320343559642, 87.8679656440357, 600, 300, 100, 300, 0)
,(258, 194, 312.1320343559642, 87.8679656440357, 600, 300, 100, 300, 0)
,(221, 229, 312.1320343559642, 87.8679656440357, 600, 300, 100, 300, 0)
,(420, 156, 312.1320343559642, 87.8679656440357, 600, 300, 100, 300, 0)
,(445, 257, 312.1320343559642, 87.8679656440357, 600, 300, 100, 300, 0)
,(448, 224, 312.1320343559642, 87.8679656440357, 600, 300, 100, 300, 0)
,(360, 217, 312.1320343559642, 87.8679656440357, 600, 300, 100, 300, 0)
,(267, 271, 312.1320343559642, 87.8679656440357, 600, 300, 100, 300, 0)
,(396, 146, 312.1320343559642, 87.8679656440357, 600, 300, 100, 300, 1)
,(356, 136, 312.1320343559642, 87.8679656440357, 600, 300, 100, 300, 0)
,(372, 166, 312.1320343559642, 87.8679656440357, 600, 300, 100, 300, 0)
,(425, 171, 312.1320343559642, 87.8679656440357, 600, 300, 100, 300, 0)
,(223, 192, 312.1320343559642, 87.8679656440357, 600, 300, 100, 300, 0)
,(167, 295, 312.1320343559642, 87.8679656440357, 600, 300, 100, 300, 0)
,(473, 234, 312.1320343559642, 87.8679656440357, 600, 300, 100, 300, 1)
,(224, 199, 312.1320343559642, 87.8679656440357, 600, 300, 100, 300, 0)
,(117, 285, 312.1320343559642, 87.8679656440357, 600, 300, 100, 300, 1)
,(524, 268, 312.1320343559642, 87.8679656440357, 600, 300, 100, 300, 0)
,(340, 264, 312.1320343559642, 87.8679656440357, 600, 300, 100, 300, 0)
,(218, 274, 312.1320343559642, 87.8679656440357, 600, 300, 100, 300, 1)
,(231, 183, 312.1320343559642, 87.8679656440357, 600, 300, 100, 300, 0)
,(434, 148, 312.1320343559642, 87.8679656440357, 600, 300, 100, 300, 0)
