,(868.1, 300.1),0
,(970.7521622279037, 320.02761261712806),2
,(843.018438315362, 331.07187434239165),4
,(831.7225025898307, 345.4653530581616),6
,(816.0125888714596, 358.5527024032275),8
,(804.8559864880175, 371.4694010211084),10
,(794.2934830957237, 383.88841139955707),12
,(776.5747417950867, 393.9656954926711),14
