,(400.46770097362014, 299.1161132429577),(361.53580999083783, 480.1556614105003),(361.33419467030876, 480.0574959298034)
,(400.9354019472403, 298.23222648591536),(362.0693162420211, 479.30986528852503),(361.6683893406175, 479.1149918596068)
,(401.4031029208604, 297.34833972887304),(362.60051008811996, 478.4626149725813),(362.0025840109263, 478.1724877894102)
,(401.87080389448056, 296.4644529718307),(363.129383113503, 477.6139140105092),(362.33677868123505, 477.2299837192136)
,(402.3385048681007, 295.5805662147884),(363.65592715613235, 476.7637661579732),(362.6709733515438, 476.287479649017)
,(402.80620584172084, 294.6966794577461),(364.1801343113872, 475.91217537691716),(363.00516802185257, 475.34497557882037)
,(403.273906815341, 293.81279270070377),(364.70199693591417, 475.05914583398106),(363.33936269216133, 474.40247150862376)
,(403.7416077889611, 292.92890594366145),(365.22150765150127, 474.20468189887896),(363.6735573624701, 473.45996743842716)
,(404.20930876258126, 292.04501918661913),(365.7386593489722, 473.3487881427369),(364.00775203277885, 472.51746336823055)
,(404.6770097362014, 291.1611324295768),(366.25344519209904, 472.4914693363899),(364.3419467030876, 471.57495929803395)
,(405.14471070982154, 290.2772456725345),(366.76585862152933, 471.6327304486368),(364.6761413733964, 470.63245522783734)
,(405.6124116834417, 289.3933589154922),(367.2758933587251, 470.772576644452),(365.01033604370514, 469.68995115764073)
,(406.0801126570618, 288.50947215844985),(367.78354340990995, 469.91101328315347),(365.3445307140139, 468.74744708744413)
,(406.54781363068196, 287.62558540140753),(368.2888030700213, 469.04804591652584),(365.67872538432266, 467.8049430172475)
,(407.0155146043021, 286.7416986443652),(368.79166692666405, 468.18368028689775),(366.0129200546314, 466.8624389470509)
,(407.48321557792224, 285.8578118873229),(369.2921298640626, 467.3179223251726),(366.3471147249402, 465.9199348768543)
,(407.9509165515424, 284.9739251302806),(369.79018706700657, 466.4507781488123),(366.68130939524895, 464.9774308066577)
,(408.4186175251625, 284.09003837323826),(370.2858340247876, 465.5822540597725),(367.0155040655577, 464.0349267364611)
,(408.88631849878266, 283.20615161619594),(370.77906653512264, 464.7123565423897),(367.34969873586647, 463.0924226662645)
,(409.3540194724028, 282.3222648591536),(371.2698807080598, 463.841092261219),(367.68389340617523, 462.1499185960679)
,(409.82172044602294, 281.4383781021113),(371.7582729698635, 462.96846805882126),(368.018088076484, 461.2074145258713)
,(410.2894214196431, 280.554491345069),(372.2442400668738, 462.0944909535013),(368.35228274679275, 460.2649104556747)
,(410.7571223932632, 279.67060458802666),(372.7277790693359, 461.2191681369942),(368.6864774171015, 459.3224063854781)
,(411.22482336688336, 278.78671783098434),(373.20888737519675, 460.34250697210115),(369.0206720874103, 458.37990231528147)
,(411.6925243405035, 277.902831073942),(373.6875627138625, 459.46451499027376),(369.35486675771904, 457.43739824508486)
,(412.16022531412364, 277.0189443168997),(374.16380314991386, 458.58519988914696),(369.6890614280278, 456.49489417488826)
,(412.6279262877438, 276.1350575598574),(374.6376070867741, 457.7045695300202),(370.02325609833656, 455.55239010469165)
,(413.0956272613639, 275.25117080281507),(375.10897327032575, 456.8226319352869),(370.3574507686453, 454.60988603449505)
,(413.56332823498406, 274.36728404577275),(375.5779007924708, 455.9393952858124),(370.6916454389541, 453.66738196429844)
,(414.0310292086042, 273.48339728873043),(376.0443890946303, 455.05486791826047),(371.02584010926284, 452.72487789410184)
,(414.49873018222434, 272.5995105316881),(376.50843797117795, 454.1690583223682),(371.3600347795716, 451.78237382390523)
,(414.9664311558445, 271.7156237746458),(376.9700475728041, 453.28197513817037),(371.69422944988037, 450.8398697537086)
,(415.4341321294646, 270.8317370176035),(377.42921840980404, 452.39362715317304),(372.02842412018913, 449.897365683512)
,(415.90183310308475, 269.94785026056115),(377.88595135528686, 451.5040232994771),(372.3626187904979, 448.9548616133154)
,(416.3695340767049, 269.06396350351883),(378.3402476482996, 450.61317265085256),(372.69681346080665, 448.0123575431188)
,(416.83723505032503, 268.1800767464765),(378.7921088968621, 449.72108441976354),(373.0310081311154, 447.0698534729222)
,(417.3049360239452, 267.2961899894342),(379.24153708090705, 448.82776795434603),(373.3652028014242, 446.1273494027256)
,(417.7726369975653, 266.4123032323919),(379.6885345551219, 447.93323273533815),(373.69939747173294, 445.184845332529)
,(418.24033797118545, 265.52841647534956),(380.1331040516861, 447.0374883729642),(374.0335921420417, 444.2423412623324)
,(418.7080389448056, 264.64452971830724),(380.5752486828998, 446.1405446037742),(374.36778681235046, 443.2998371921358)
,(419.17573991842573, 263.7606429612649),(381.0149719436998, 445.24241128743887),(374.7019814826592, 442.3573331219392)
,(419.6434408920459, 262.8767562042226),(381.45227771405615, 444.343098403503),(375.036176152968, 441.4148290517426)
,(420.111141865666, 261.9928694471803),(381.88717026124726, 443.44261604809697),(375.37037082327674, 440.47232498154597)
,(420.57884283928615, 261.10898269013796),(382.31965424200644, 442.5409744306088),(375.7045654935855, 439.52982091134936)
,(421.0465438129063, 260.22509593309564),(382.7497347045371, 441.6381838703184),(376.03876016389427, 438.58731684115276)
,(421.51424478652643, 259.3412091760533),(383.17741709039115, 440.73425479299533),(376.37295483420303, 437.64481277095615)
,(421.9819457601466, 258.457322419011),(383.60270723620624, 439.8291977274616),(376.7071495045118, 436.70230870075954)
,(422.4496467337667, 257.5734356619687),(384.0256113752982, 438.9230233021223),(377.04134417482055, 435.75980463056294)
,(422.91734770738685, 256.68954890492637),(384.44613613910326, 438.01574224146543),(377.3755388451293, 434.81730056036633)
,(423.385048681007, 255.80566214788405),(384.86428855846725, 437.10736536253245),(377.7097335154381, 433.87479649016973)
,(423.85274965462713, 254.92177539084173),(385.28007606477644, 436.197903571363),(378.04392818574684, 432.9322924199731)
,(424.3204506282473, 254.0378886337994),(385.6935064909272, 435.28736785941487),(378.3781228560556, 431.9897883497765)
,(424.7881516018674, 253.1540018767571),(386.1045880721297, 434.37576929996226),(378.71231752636436, 431.0472842795799)
,(425.25585257548755, 252.27011511971477),(386.51332944654314, 433.4631190444741),(379.0465121966731, 430.1047802093833)
,(425.7235535491077, 251.38622836267245),(386.91973965573794, 432.5494283189755),(379.3807068669819, 429.1622761391867)
,(426.19125452272783, 250.50234160563014),(387.32382814498203, 431.6347084203943),(379.71490153729064, 428.2197720689901)
,(426.65895549634797, 249.61845484858782),(387.72560476334803, 430.71897071289595),(380.0490962075994, 427.2772679987935)
,(427.1266564699681, 248.7345680915455),(388.1250797636385, 429.80222662420874),(380.38329087790817, 426.3347639285969)
,(427.59435744358825, 247.85068133450318),(388.52226380212574, 428.88448764194254),(380.7174855482169, 425.3922598584003)
,(428.0620584172084, 246.96679457746086),(388.91716793810434, 427.96576530990365),(381.0516802185257, 424.4497557882037)
,(428.52975939082853, 246.08290782041854),(389.30980363325335, 427.0460712244085),(381.38587488883445, 423.50725171800707)
,(428.99746036444867, 245.19902106337622),(389.7001827508062, 426.1254170305992),(381.7200695591432, 422.56474764781046)
,(429.4651613380688, 244.3151343063339),(390.088317554526, 425.203814418764),(382.054264229452, 421.62224357761386)
,(429.93286231168895, 243.43124754929158),(390.4742207074845, 424.2812751206652),(382.38845889976074, 420.67973950741725)
,(430.4005632853091, 242.54736079224926),(390.85790527064347, 423.3578109058775),(382.7226535700695, 419.73723543722065)
,(430.86826425892923, 241.66347403520695),(391.23938470123596, 422.4334335781402),(383.05684824037826, 418.79473136702404)
,(431.33596523254937, 240.77958727816463),(391.61867285094775, 421.5081549717258),(383.391042910687, 417.85222729682744)
,(431.8036662061695, 239.8957005211223),(391.99578396389666, 420.58198694782817),(383.7252375809958, 416.90972322663083)
,(432.27136717978965, 239.01181376408),(392.3707326744098, 419.6549413909732),(384.05943225130454, 415.9672191564342)
,(432.7390681534098, 238.12792700703767),(392.7435340045982, 418.72703020545504),(384.3936269216133, 415.0247150862376)
,(433.20676912702993, 237.24404024999535),(393.114203361728, 417.7982653118006),(384.72782159192207, 414.082211016041)
,(433.67447010065007, 236.36015349295303),(393.482756535389, 416.86865864326575),(385.0620162622308, 413.1397069458444)
,(434.1421710742702, 235.4762667359107),(393.8492096944599, 415.93822214236576),(385.3962109325396, 412.1972028756478)
,(434.60987204789035, 234.5923799788684),(394.2135793838717, 415.00696775744296),(385.73040560284835, 411.2546988054512)
,(435.0775730215105, 233.70849322182607),(394.5758825211692, 414.07490743927445),(386.0646002731571, 410.3121947352546)
,(435.54527399513063, 232.82460646478376),(394.93613639287173, 413.1420531377228),(386.3987949434659, 409.369690665058)
,(436.01297496875077, 231.94071970774144),(395.2943586506346, 412.2084167984326),(386.73298961377463, 408.4271865948614)
,(436.4806759423709, 231.05683295069912),(395.65056730721255, 411.2740103595748),(387.0671842840834, 407.4846825246648)
,(436.94837691599105, 230.1729461936568),(396.00478073222683, 410.33884574864277),(387.40137895439216, 406.54217845446817)
,(437.4160778896112, 229.28905943661448),(396.35701764773785, 409.4029348793014),(387.7355736247009, 405.59967438427157)
,(437.8837788632313, 228.40517267957216),(396.7072971236259, 408.46628964829256),(388.0697682950097, 404.65717031407496)
,(438.35147983685147, 227.52128592252984),(397.05563857278185, 407.52892193239876),(388.40396296531844, 403.71466624387836)
,(438.8191808104716, 226.63739916548752),(397.40206174611103, 406.5908435854679),(388.7381576356272, 402.77216217368175)
,(439.28688178409175, 225.7535124084452),(397.7465867273527, 405.6520664355007),(389.07235230593596, 401.82965810348514)
,(439.7545827577119, 224.86962565140288),(398.08923392771834, 404.71260228180375),(389.4065469762447, 400.88715403328854)
,(440.222283731332, 223.98573889436057),(398.43002408035255, 403.77246289220903),(389.7407416465535, 399.94464996309193)
,(440.68998470495217, 223.10185213731825),(398.7689782346193, 402.8316600003633),(390.07493631686225, 399.0021458928953)
,(441.1576856785723, 222.21796538027593),(399.1061177502179, 401.89020530308784),(390.409130987171, 398.0596418226987)
,(441.62538665219245, 221.3340786232336),(399.4414642911324, 400.94811045781125),(390.7433256574798, 397.1171377525021)
,(442.0930876258126, 220.4501918661913),(399.7750398194186, 400.005387080076),(391.07752032778853, 396.1746336823055)
,(442.5607885994327, 219.56630510914897),(400.10686658883327, 399.0620467411209),(391.4117149980973, 395.2321296121089)
,(443.02848957305287, 218.68241835210665),(400.4369671383091, 398.1181009655407),(391.74590966840606, 394.2896255419123)
,(443.496190546673, 217.79853159506433),(400.76536428528175, 397.1735612290234),(392.0801043387148, 393.3471214717157)
,(443.96389152029315, 216.914644838022),(401.09208111887233, 396.22843895616734),(392.4142990090236, 392.4046174015191)
,(444.4315924939133, 216.0307580809797),(401.41714099293097, 395.2827455183784),(392.74849367933234, 391.4621133313225)
,(444.8992934675334, 215.14687132393738),(401.74056751894676, 394.3364922318481),(393.0826883496411, 390.5196092611259)
,(445.36699444115357, 214.26298456689506),(402.06238455882897, 393.3896903556135),(393.41688301994986, 389.5771051909293)
,(445.8346954147737, 213.37909780985274),(402.38261621756527, 392.44235108969923),(393.7510776902586, 388.63460112073267)
,(446.30239638839384, 212.49521105281042),(402.7012868357624, 391.4944855733427),(394.0852723605674, 387.69209705053606)
,(446.770097362014, 211.6113242957681),(403.0184209820748, 390.54610488330167),(394.41946703087615, 386.74959298033946)
,(447.2377983356341, 210.72743753872578),(403.33404344552736, 389.59722003224533),(394.7536617011849, 385.80708891014285)
,(447.70549930925426, 209.84355078168346),(403.64817922773733, 388.6478419672284),(395.0878563714937, 384.86458483994625)
,(448.1732002828744, 208.95966402464114),(403.96085353504265, 387.697981568248),(395.42205104180243, 383.92208076974964)
,(448.64090125649454, 208.07577726759882),(404.272091770541, 386.74764964688376),(395.7562457121112, 382.97957669955304)
,(449.1086022301147, 207.1918905105565),(404.5819195260472, 385.79685694501967),(396.09044038241996, 382.03707262935643)
,(449.5763032037348, 206.30800375351419),(404.890362573974, 384.8456141336483),(396.4246350527287, 381.0945685591598)
,(450.04400417735496, 205.42411699647187),(405.1974468591428, 383.89393181175603),(396.7588297230375, 380.1520644889632)
,(450.5117051509751, 204.54023023942955),(405.5031984905307, 382.9418205052883),(397.09302439334624, 379.2095604187666)
,(450.97940612459524, 203.65634348238723),(405.80764373295926, 381.9892906661953),(397.427219063655, 378.26705634857)
,(451.4471070982154, 202.7724567253449),(406.1108089987326, 381.0363526715553),(397.76141373396376, 377.3245522783734)
,(451.9148080718355, 201.8885699683026),(406.4127208392293, 380.0830168227759),(398.0956084042725, 376.3820482081768)
,(452.38250904545566, 201.00468321126027),(406.71340593645573, 379.1292933448716),(398.4298030745813, 375.4395441379802)
,(452.8502100190758, 200.12079645421795),(407.0128910945664, 378.17519238581565),(398.76399774489005, 374.4970400677836)
,(453.31791099269594, 199.23690969717563),(407.3112032313572, 377.2207240159661),(399.0981924151988, 373.554535997587)
,(453.7856119663161, 198.35302294013331),(407.60836936973834, 376.26589822756296),(399.43238708550757, 372.6120319273904)
,(454.2533129399362, 197.469136183091),(407.9044166291926, 375.31072493429645),(399.76658175581633, 371.66952785719377)
,(454.72101391355636, 196.58524942604868),(408.19937221722495, 374.35521397094305),(400.1007764261251, 370.72702378699717)
,(455.1887148871765, 195.70136266900636),(408.4932634208097, 373.399375093069),(400.43497109643386, 369.78451971680056)
,(455.65641586079664, 194.81747591196404),(408.7861175978408, 372.44321797679817),(400.7691657667426, 368.84201564660395)
,(456.1241168344168, 193.93358915492172),(409.0779621685917, 371.48675221864306),(401.1033604370514, 367.89951157640735)
,(456.5918178080369, 193.0497023978794),(409.3688246071893, 370.5299873353969),(401.43755510736014, 366.95700750621074)
,(457.05951878165706, 192.16581564083708),(409.65873243310955, 369.5729327640844),(401.7717497776689, 366.01450343601414)
,(457.5272197552772, 191.28192888379476),(409.947713202698, 368.6155978619691),(402.10594444797766, 365.07199936581753)
,(457.99492072889734, 190.39804212675244),(410.23579450072293, 367.6579919066157),(402.4401391182864, 364.1294952956209)
,(458.4626217025175, 189.51415536971012),(410.5230039319646, 366.7001240960041),(402.7743337885952, 363.1869912254243)
,(458.9303226761376, 188.6302686126678),(410.8093691128473, 365.7420035486939),(403.10852845890395, 362.2444871552277)
,(459.39802364975776, 187.7463818556255),(411.0949176631184, 364.78363930403634),(403.4427231292127, 361.3019830850311)
,(459.8657246233779, 186.86249509858317),(411.37967719757955, 363.8250403224317),(403.77691779952147, 360.3594790148345)
,(460.33342559699804, 185.97860834154085),(411.6636753178755, 362.8662154856297),(404.11111246983023, 359.4169749446379)
,(460.8011265706182, 185.09472158449853),(411.94693960434466, 361.90717359707054),(404.445307140139, 358.4744708744413)
,(461.2688275442383, 184.2108348274562),(412.22949760793597, 360.9479233822639),(404.77950181044775, 357.5319668042447)
,(461.73652851785846, 183.3269480704139),(412.5113768421973, 359.98847348920424),(405.1136964807565, 356.5894627340481)
,(462.2042294914786, 182.44306131337157),(412.7926047753391, 359.0288324888188),(405.4478911510653, 355.6469586638515)
,(462.67193046509874, 181.55917455632925),(413.0732088223774, 358.0690088754472),(405.78208582137404, 354.7044545936549)
,(463.1396314387189, 180.67528779928693),(413.35321633736083, 357.1090110673493),(406.1162804916828, 353.76195052345827)
,(400.46770097362014, 299.1161132429577),(609.0148586399877, 189.17174545348598),(609.0312987952318, 189.24822968372186)
